Date,Close_sp500,Close_tbill,Close_msft
1999-12-27,1457.1,5.28,59.37
1999-12-28,1457.66,5.26,58.56
1999-12-29,1463.46,5.09,58.78
1999-12-30,1464.47,5.01,58.62
1999-12-31,1469.25,5.17,58.19
2000-01-03,1455.22,5.27,58.09
2000-01-04,1399.42,5.27,56.13
2000-01-05,1402.11,5.27,56.72
2000-01-06,1403.45,5.24,54.82
2000-01-07,1441.47,5.22,55.54
2000-01-10,1457.6,5.23,55.95
2000-01-11,1438.56,5.27,54.51
2000-01-12,1432.25,5.28,52.74
2000-01-13,1449.68,5.22,53.73
2000-01-14,1465.15,5.25,55.95
2000-01-18,1455.14,5.23,57.47
2000-01-19,1455.9,5.35,53.33
2000-01-20,1445.57,5.3,52.83
2000-01-21,1441.36,5.3,51.71
2000-01-24,1401.53,5.33,50.46
2000-01-25,1410.03,5.4,51.24
2000-01-26,1404.09,5.41,49.53
2000-01-27,1398.56,5.41,49.22
2000-01-28,1360.16,5.47,48.97
2000-01-31,1394.46,5.53,48.78
2000-02-01,1409.28,5.55,51.31
2000-02-02,1409.12,5.5,50.24
2000-02-03,1424.97,5.43,51.64
2000-02-04,1424.37,5.49,53.11
2000-02-07,1424.24,5.47,53.14
2000-02-08,1441.72,5.52,54.79
2000-02-09,1411.71,5.49,51.83
2000-02-10,1416.83,5.5,52.83
2000-02-11,1387.12,5.48,49.81
2000-02-14,1389.94,5.46,49.65
2000-02-15,1402.05,5.58,49.12
2000-02-16,1387.67,5.55,48.65
2000-02-17,1388.26,5.57,49.65
2000-02-18,1346.09,5.57,47.38
2000-02-22,1352.17,5.6,46.75
2000-02-23,1360.69,5.64,46.97
2000-02-24,1353.43,5.64,47.22
2000-02-25,1333.36,5.62,45.51
2000-02-28,1348.05,5.66,45.63
2000-02-29,1366.42,5.64,44.54
2000-03-01,1379.19,5.6,45.26
2000-03-02,1381.76,5.59,46.54
2000-03-03,1409.17,5.63,47.91
2000-03-06,1391.28,5.65,45.16
2000-03-07,1355.62,5.65,46.29
2000-03-08,1366.7,5.67,47.63
2000-03-09,1401.69,5.66,49.84
2000-03-10,1395.07,5.68,50.34
2000-03-13,1383.62,5.71,48.84
2000-03-14,1359.15,5.71,47.41
2000-03-15,1392.14,5.69,47.53
2000-03-16,1458.47,5.7,47.53
2000-03-17,1464.47,5.7,49.53
2000-03-20,1456.63,5.73,48.53
2000-03-21,1493.87,5.74,51.21
2000-03-22,1500.64,5.74,51.46
2000-03-23,1527.35,5.73,55.76
2000-03-24,1527.46,5.72,55.67
2000-03-27,1523.86,5.68,51.86
2000-03-28,1507.73,5.71,51.99
2000-03-29,1508.52,5.72,53.42
2000-03-30,1487.92,5.71,51.52
2000-03-31,1498.58,5.72,52.95
2000-04-03,1505.97,5.69,45.29
2000-04-04,1494.73,5.67,44.14
2000-04-05,1487.37,5.7,43.05
2000-04-06,1501.34,5.71,42.86
2000-04-07,1516.35,5.71,44.39
2000-04-10,1504.46,5.69,42.89
2000-04-11,1500.59,5.67,41.8
2000-04-12,1467.17,5.67,39.56
2000-04-13,1440.51,5.64,39.5
2000-04-14,1356.56,5.64,36.94
2000-04-17,1401.44,5.64,37.81
